,line,X,Y
111,"['давно', 'почути', 'гуркіт', 'мотор', 'дорога', 'машина']",-3.800498054779528,0.9305361700712824
112,"['полізти', 'мотор', 'карл', 'зупинитися', 'поруч', 'шофер']",-5.708979913070595,6.810995691939994
113,"['короткий', 'черга', 'здалеку', 'почутися', 'мотор', 'богдан', 'збиратися', 'встати']",0.1287385959291961,0.7794903053787288
114,"['секунда', 'кінець', 'мотор', 'повернути', 'помчати', 'туди']",-3.943937631281114,3.4091651503221634
115,"['глухий', 'розмова', 'німець', 'обізватися', 'мотор', 'об', 'пісок', 'колесо']",-3.906250150278491,-1.4688697326429796
116,"['надворі', 'глухо', 'мотор', 'машина', 'вдарити', 'світло']",-7.2878340343923345,-2.229231082422287
117,"['скоро', 'закінчити', 'жовтий', 'автобус', 'мотор', 'труба', 'синій'].1",4.602078018029853,-5.45794799386501
118,"['небесний', 'простір', 'голубий', 'мотор', 'інакше', 'загибель']",6.305426155358992,-8.420802191080195
119,"['хотітися', 'яблуко', 'город', 'мотор', 'станція', 'духовний', 'смерть', 'починатися']",7.392783394337751,0.12348867349985677
120,"['момент', 'опинитися', 'літак', 'мотор', 'зі', 'страшний']",1.975700230190994,1.14684082634833
121,"['нарешті', 'вивести', 'лад', 'мотор', 'кинутися', 'тікати']",2.7094585306111116,2.9215451953133904
122,"['яр', 'поволі', 'вниз', 'дужий', 'мотор', 'швидкість', 'болото'].1",-7.889463414058986,-4.710711951181076
123,"['страх', 'тікати', 'геть', 'геть', 'мотор', 'глухо']",-8.978376394541199,4.288994410870219
124,"['нижче', 'нижчий', 'гуркіт', 'мотор', 'зі', 'повітря', 'зі']",-5.495401706995409,-3.295626870121254
125,"['пасажир', 'дим', 'правий', 'мотор', 'пілот', 'закричати', 'машина']",-6.153803483778756,3.9088814770177738
126,"['об', 'корпус', 'мотор', 'враз', 'пасажир', 'охопити']",-1.3449222708290447,-8.07453064893425
127,"['інженер', 'сідати', 'машина', 'швидко', 'мотор', 'малий']",0.389851756186063,4.567081328399762
128,"['мовчки', 'нахилитися', 'завести', 'мотор', 'повільно', 'рушити']",2.47660443707241,-8.986553104050296
129,"['стіна', 'внизу', 'рівний', 'мотор', 'сон', 'попід', 'стіна']",-1.4976007506968438,-10.836400225606596
130,"['позаду', 'шофер', 'мотор', 'сісти', 'поруч', 'шофер']",-6.36206052014948,7.572850172784953
131,"['хвиля', 'крізь', 'мотор', 'стало', 'вдарити', 'грім']",-6.622027908707407,-7.062724429318906
132,"['юрій', 'працювати', 'мотор', 'сьогодні', 'працювати', 'двигун']",5.149227962919695,8.537723512838616
133,"['мить', 'нарешті', 'київ', 'мотор', 'глухо', 'юрій']",0.4219087273719095,-0.3872740893396437
134,"['юрій', 'встигти', 'оглянути', 'перевірити', 'мотор', 'повернутися', 'будинок']",0.3773129915184123,7.71378272089558
135,"['здалеку', 'тихо', 'мотор', 'несподівано', 'тиша', 'літак']",-5.302434225705442,-4.736969096397814
136,"['зникнути', 'божевільний', 'швидкість', 'мотор', 'працювати', 'готовий']",0.5839144631853881,5.4523965330089315
137,"['змінити', 'здивований', 'пілот', 'мотор', 'вилізти', 'кабіна']",-7.462754458204909,7.272341233650431
138,"['широко', 'крило', 'літак', 'падати', 'мотор', 'надавати']",1.8109952266602796,-7.74536825083414
139,"['могутній', 'десяток', 'мотор', 'працювати', 'одночасно', 'точно']",5.802544980096063,5.398558047946938
140,"['завод', 'марина', 'почути', 'знайомий', 'мотор', 'глянути', 'вгору', 'високо']",1.755558863781922,-0.5271309256035253
141,"['раптом', 'повітря', 'мотор', 'легкий', 'літак', 'маленький']",-3.421000971959482,-3.1516517386331144
142,"['стілець', 'стіл', 'захоплення', 'мотор', 'панувати', 'юрій']",2.0384385653007406,8.429539546061834
143,"['завод', 'прибути', 'мотор', 'почувши', 'новина', 'крайнєв']",1.4751327470337332,9.94392723075303
144,"['казковий', 'екран', 'зійти', 'сонце', 'мотор', 'трактор', 'одразу', 'певний']",5.074514474505063,-3.3024092545851267
145,"['прилад', 'скінчитися', 'мотор', 'внизу', 'ліс', 'ліс']",-0.7307716579048305,-9.367066531018212
146,"['микола', 'звикнути', 'мотор', 'легко', 'важко', 'машина']",1.2753907022812663,2.6221198947310222
147,"['поруч', 'зайняти', 'професор', 'мотор', 'незважаючи', 'навколо']",4.953401354148846,2.6188340738979794
148,"['небагато', 'мотор', 'сильний', 'оце', 'ідея', 'підтримати']",10.25101568242436,0.03954295057843987
149,"['хай', 'подумати', 'федя', 'мотор', 'корабель', 'страшний']",6.194977577694583,-2.6001397283710324
150,"['берег', 'хвиля', 'десь', 'мотор', 'середина', 'ріка']",-4.09214321500865,-10.089934134477419
151,"['хотітися', 'яблуко', 'город', 'мотор', 'станція', 'духовний', 'смерть', 'починатися'].1",7.392783394337782,0.12348867349965029
152,"['раптом', 'почути', 'мотор', 'майже', 'одночасно', 'блиснути', 'промінь']",-0.09462210624435677,-3.8156889394002804
153,"['воля', 'близько', 'несподівано', 'мотор', 'човен', 'різко', 'швидкість']",-2.1757593299779905,2.7306632168104876
154,"['намагатися', 'допомогти', 'даремно', 'мотор', 'працювати', 'видно', 'зустріч']",5.829180457858683,3.4001706373151412
155,"['ніж', 'мотор', 'дякувати', 'цілком', 'щиро', 'промовити']",10.13300396487942,1.1509123891397113
156,"['початок', 'смуга', 'степан', 'зупинити', 'мотор', 'взятися']",3.411394462100468,1.05910308329362
157,"['ховатися', 'густий', 'туман', 'мотор', 'кабіна', 'погано']",-5.429360039251037,-6.4967301853375155
158,"['станція', 'часто', 'мотор', 'автомобіль', 'марка', 'єдиний']",3.956568387643407,8.13967884574972
159,"['пролунати', 'сигнал', 'мотор', 'машина', 'важко', 'рушити', 'мокрий']",-5.774602306838052,2.292751457208509
160,"['танк', 'раптом', 'спинитися', 'їхній', 'потужний', 'мотор', 'замовкнути', 'залізний', 'гуркіт']",-5.146058183406311,-0.9615938603735735
161,"['вдруге', 'ніякий', 'наслідок', 'мотор', 'працювати', 'здивовано']",6.1105381071557465,5.855943177494603
162,"['синій', 'море', 'чудово', 'мотор', 'раптом', 'літак']",-0.3078237123713938,-5.4094296231966394
163,"['автомобіль', 'машина', 'мотор', 'внутрішній', 'адже', 'мотор']",-3.0662740108086792,8.76033705882811
164,"['мотор', 'внутрішній', 'адже', 'мотор', 'електричний', 'надзвичайно', 'потужний']",7.2850755808654055,5.716804244896325
